event_id,event_date,title,event_type,source_url,market_id,date,relative_day,event_window_label,baseline_window_label,anomaly_type,tier,metric_name,observed_value,baseline_observations,baseline_mean,baseline_std,z_score,percentile_rank,is_anomaly,status,source_artifact,limitation
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-06-01,2,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_3_top_10pct,log1p_total_amount_usd,0.0,23,4.0937955040577885,5.125727141670125,-0.7986760494480594,0.6086956521739131,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-06-02,3,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_3_top_10pct,log1p_total_amount_usd,10.93220573336864,23,4.0937955040577885,5.125727141670125,1.3341346584209084,0.9565217391304348,True,ok,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-29,-1,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_3_top_10pct,active_wallets,0.0,23,0.5652173913043478,0.7704367455073631,-0.7336324423780304,0.6086956521739131,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-30,0,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_3_top_10pct,active_wallets,1.0,23,0.5652173913043478,0.7704367455073631,0.5643326479831003,0.8260869565217391,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-31,1,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_3_top_10pct,active_wallets,1.0,23,0.5652173913043478,0.7704367455073631,0.5643326479831003,0.8260869565217391,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-06-01,2,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_3_top_10pct,active_wallets,0.0,23,0.5652173913043478,0.7704367455073631,-0.7336324423780304,0.6086956521739131,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-06-02,3,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_3_top_10pct,active_wallets,1.0,23,0.5652173913043478,0.7704367455073631,0.5643326479831003,0.8260869565217391,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-29,-1,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_4_observed_baseline,log1p_total_amount_usd,11.652149525512888,23,7.679375793581585,4.589859514989905,0.8655545379889565,1.0,True,ok,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-30,0,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_4_observed_baseline,log1p_total_amount_usd,10.48228886423324,23,7.679375793581585,4.589859514989905,0.6106751331925723,0.6521739130434783,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract
evt_2024_05_30_trump_conviction,2024-05-30,Trump convicted in New York hush-money trial,legal,https://www.cnbc.com/2024/05/30/trump-trial-verdict-hush-money.html,,2024-05-31,1,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_4_observed_baseline,log1p_total_amount_usd,9.591571675125655,23,7.679375793581585,4.589859514989905,0.4166131610998286,0.391304347826087,False,ok,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract
