event_id,event_date,title,event_type,source_url,market_id,event_window_label,baseline_window_label,anomaly_type,tier,metric_name,event_window_days,observed_day_count,baseline_observations,max_observed_value,max_z_score,max_percentile_rank,anomaly_day_count,source_artifact,limitation,claim_scope
evt_2024_08_06_walz_vp_pick,2024-08-06,Harris selects Tim Walz as running mate,candidate_change,https://www.upi.com/Top_News/US/2024/08/06/kamala-harris-vice-president-tim-walz/3061722952420/,,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,top_tier_concentration_anomaly,all_tiers,tier_1_total_amount_share,5,5,23,0.9223085125034652,2.1080034346620073,1.0,3,data/results/h3_tiered_wallet_activity_daily.csv,"concentration of observed tier activity, not wallet performance",descriptive_historical_anomaly_diagnostic
evt_2024_08_06_walz_vp_pick,2024-08-06,Harris selects Tim Walz as running mate,candidate_change,https://www.upi.com/Top_News/US/2024/08/06/kamala-harris-vice-president-tim-walz/3061722952420/,,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_1_top_1pct,log1p_total_amount_usd,5,5,23,16.105608623618917,2.8409369696074793,1.0,2,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract,descriptive_historical_anomaly_diagnostic
evt_2024_08_06_walz_vp_pick,2024-08-06,Harris selects Tim Walz as running mate,candidate_change,https://www.upi.com/Top_News/US/2024/08/06/kamala-harris-vice-president-tim-walz/3061722952420/,,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_2_top_5pct,log1p_total_amount_usd,5,5,23,12.720330438678673,1.2675693530289895,0.8260869565217391,0,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract,descriptive_historical_anomaly_diagnostic
evt_2024_08_06_walz_vp_pick,2024-08-06,Harris selects Tim Walz as running mate,candidate_change,https://www.upi.com/Top_News/US/2024/08/06/kamala-harris-vice-president-tim-walz/3061722952420/,,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_3_top_10pct,log1p_total_amount_usd,5,5,23,12.4191106987422,0.7226595424975829,0.9130434782608695,0,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract,descriptive_historical_anomaly_diagnostic
evt_2024_08_06_walz_vp_pick,2024-08-06,Harris selects Tim Walz as running mate,candidate_change,https://www.upi.com/Top_News/US/2024/08/06/kamala-harris-vice-president-tim-walz/3061722952420/,,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_4_observed_baseline,log1p_total_amount_usd,5,5,23,13.45485770492993,1.123563873591342,0.8260869565217391,0,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract,descriptive_historical_anomaly_diagnostic
evt_2024_09_11_harris_trump_debate,2024-09-11,Harris-Trump ABC presidential debate begins,debate,https://www.cbsnews.com/news/trump-harris-debate-rules-2024/,,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_1_top_1pct,active_wallets,5,5,23,17.0,6.321393852855158,1.0,2,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output,descriptive_historical_anomaly_diagnostic
evt_2024_09_11_harris_trump_debate,2024-09-11,Harris-Trump ABC presidential debate begins,debate,https://www.cbsnews.com/news/trump-harris-debate-rules-2024/,,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_2_top_5pct,active_wallets,5,5,23,14.0,3.3917757540988833,1.0,3,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output,descriptive_historical_anomaly_diagnostic
evt_2024_09_11_harris_trump_debate,2024-09-11,Harris-Trump ABC presidential debate begins,debate,https://www.cbsnews.com/news/trump-harris-debate-rules-2024/,,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_3_top_10pct,active_wallets,5,5,23,5.0,1.2946097171769835,0.9130434782608695,0,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output,descriptive_historical_anomaly_diagnostic
evt_2024_09_11_harris_trump_debate,2024-09-11,Harris-Trump ABC presidential debate begins,debate,https://www.cbsnews.com/news/trump-harris-debate-rules-2024/,,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,active_wallet_anomaly,tier_4_observed_baseline,active_wallets,5,5,23,40.0,2.795712893049658,0.9565217391304348,1,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier count only; no wallet-address output,descriptive_historical_anomaly_diagnostic
evt_2024_09_11_harris_trump_debate,2024-09-11,Harris-Trump ABC presidential debate begins,debate,https://www.cbsnews.com/news/trump-harris-debate-rules-2024/,,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,market_move_anomaly,market,absolute_price_change,5,5,23,0.023499999999999965,2.20211387517733,0.9565217391304348,1,data/thesis.db:polymarket_prices,daily market price changes only,descriptive_historical_anomaly_diagnostic
evt_2024_09_11_harris_trump_debate,2024-09-11,Harris-Trump ABC presidential debate begins,debate,https://www.cbsnews.com/news/trump-harris-debate-rules-2024/,,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,top_tier_concentration_anomaly,all_tiers,tier_1_total_amount_share,5,5,23,0.7599015842201992,1.1450671805729093,0.8695652173913043,0,data/results/h3_tiered_wallet_activity_daily.csv,"concentration of observed tier activity, not wallet performance",descriptive_historical_anomaly_diagnostic
evt_2024_09_11_harris_trump_debate,2024-09-11,Harris-Trump ABC presidential debate begins,debate,https://www.cbsnews.com/news/trump-harris-debate-rules-2024/,,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_1_top_1pct,log1p_total_amount_usd,5,5,23,15.49047502119204,4.646540283568494,1.0,4,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract,descriptive_historical_anomaly_diagnostic
evt_2024_09_11_harris_trump_debate,2024-09-11,Harris-Trump ABC presidential debate begins,debate,https://www.cbsnews.com/news/trump-harris-debate-rules-2024/,,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_2_top_5pct,log1p_total_amount_usd,5,5,23,14.219734182080668,2.455512190189241,1.0,1,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract,descriptive_historical_anomaly_diagnostic
evt_2024_09_11_harris_trump_debate,2024-09-11,Harris-Trump ABC presidential debate begins,debate,https://www.cbsnews.com/news/trump-harris-debate-rules-2024/,,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_3_top_10pct,log1p_total_amount_usd,5,5,23,12.273334864927019,0.684414195983233,0.9130434782608695,0,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract,descriptive_historical_anomaly_diagnostic
evt_2024_09_11_harris_trump_debate,2024-09-11,Harris-Trump ABC presidential debate begins,debate,https://www.cbsnews.com/news/trump-harris-debate-rules-2024/,,event_minus_1d_to_plus_3d,baseline_minus_30d_to_minus_8d,wallet_tier_amount_anomaly,tier_4_observed_baseline,log1p_total_amount_usd,5,5,23,13.725799376994543,2.295101047528926,0.9565217391304348,1,data/results/h3_tiered_wallet_activity_daily.csv,BUY-only observed wallet activity extract,descriptive_historical_anomaly_diagnostic
