date,tier,trade_rows,active_wallets,total_amount_usd,buy_amount_usd,sell_amount_usd,net_amount_usd
2024-06-14,tier_1_top_1pct,15,3,318628.509568,318628.509568,0.0,318628.509568
2024-06-14,tier_2_top_5pct,1,1,11400.0304,11400.0304,0.0,11400.0304
2024-06-14,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-06-14,tier_4_observed_baseline,3,3,39886.554665999996,39886.554665999996,0.0,39886.554665999996
2024-06-15,tier_1_top_1pct,8,1,225028.46178399998,225028.46178399998,0.0,225028.46178399998
2024-06-15,tier_2_top_5pct,1,1,10498.65062,10498.65062,0.0,10498.65062
2024-06-15,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-06-15,tier_4_observed_baseline,5,4,103238.4218,103238.4218,0.0,103238.4218
2024-06-16,tier_1_top_1pct,7,3,151790.88949899998,151790.88949899998,0.0,151790.88949899998
2024-06-16,tier_2_top_5pct,0,0,0.0,0.0,0.0,0.0
2024-06-16,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-06-16,tier_4_observed_baseline,1,1,51237.1075,51237.1075,0.0,51237.1075
2024-06-17,tier_1_top_1pct,10,1,197748.00821499998,197748.00821499998,0.0,197748.00821499998
2024-06-17,tier_2_top_5pct,1,1,15600.0,15600.0,0.0,15600.0
2024-06-17,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-06-17,tier_4_observed_baseline,1,1,19380.0,19380.0,0.0,19380.0
2024-06-18,tier_1_top_1pct,12,2,269825.63594,269825.63594,0.0,269825.63594
2024-06-18,tier_2_top_5pct,1,1,19259.999998,19259.999998,0.0,19259.999998
2024-06-18,tier_3_top_10pct,2,2,24855.796000000002,24855.796000000002,0.0,24855.796000000002
2024-06-18,tier_4_observed_baseline,6,5,94962.447884,94962.447884,0.0,94962.447884
2024-06-19,tier_1_top_1pct,17,2,407390.15317199996,407390.15317199996,0.0,407390.15317199996
2024-06-19,tier_2_top_5pct,6,3,156225.5112,156225.5112,0.0,156225.5112
2024-06-19,tier_3_top_10pct,3,2,36948.7669,36948.7669,0.0,36948.7669
2024-06-19,tier_4_observed_baseline,3,3,40226.0916,40226.0916,0.0,40226.0916
2024-06-20,tier_1_top_1pct,16,3,266912.492223,266912.492223,0.0,266912.492223
2024-06-20,tier_2_top_5pct,2,2,25923.68496,25923.68496,0.0,25923.68496
2024-06-20,tier_3_top_10pct,1,1,12946.88977,12946.88977,0.0,12946.88977
2024-06-20,tier_4_observed_baseline,10,9,124490.768094,124490.768094,0.0,124490.768094
2024-06-21,tier_1_top_1pct,9,2,317515.880734,317515.880734,0.0,317515.880734
2024-06-21,tier_2_top_5pct,1,1,16456.51,16456.51,0.0,16456.51
2024-06-21,tier_3_top_10pct,1,1,140896.2336,140896.2336,0.0,140896.2336
2024-06-21,tier_4_observed_baseline,7,7,219700.490578,219700.490578,0.0,219700.490578
2024-06-22,tier_1_top_1pct,17,1,800251.861563,800251.861563,0.0,800251.861563
2024-06-22,tier_2_top_5pct,3,3,38361.9625,38361.9625,0.0,38361.9625
2024-06-22,tier_3_top_10pct,2,1,31534.05829,31534.05829,0.0,31534.05829
2024-06-22,tier_4_observed_baseline,10,8,203351.414109,203351.414109,0.0,203351.414109
2024-06-23,tier_1_top_1pct,4,1,63031.586578999995,63031.586578999995,0.0,63031.586578999995
2024-06-23,tier_2_top_5pct,2,2,29947.21357,29947.21357,0.0,29947.21357
2024-06-23,tier_3_top_10pct,1,1,19820.0,19820.0,0.0,19820.0
2024-06-23,tier_4_observed_baseline,2,2,26101.1316,26101.1316,0.0,26101.1316
2024-06-24,tier_1_top_1pct,14,3,307288.885038,307288.885038,0.0,307288.885038
2024-06-24,tier_2_top_5pct,1,1,15642.0048,15642.0048,0.0,15642.0048
2024-06-24,tier_3_top_10pct,2,2,32746.30368,32746.30368,0.0,32746.30368
2024-06-24,tier_4_observed_baseline,1,1,16558.194285,16558.194285,0.0,16558.194285
2024-06-25,tier_1_top_1pct,29,2,841696.279188,841696.279188,0.0,841696.279188
2024-06-25,tier_2_top_5pct,6,5,115185.676322,115185.676322,0.0,115185.676322
2024-06-25,tier_3_top_10pct,1,1,11988.0,11988.0,0.0,11988.0
2024-06-25,tier_4_observed_baseline,7,7,129691.081086,129691.081086,0.0,129691.081086
2024-06-26,tier_1_top_1pct,30,2,1415590.213928,1415590.213928,0.0,1415590.213928
2024-06-26,tier_2_top_5pct,1,1,14370.0,14370.0,0.0,14370.0
2024-06-26,tier_3_top_10pct,1,1,32967.0,32967.0,0.0,32967.0
2024-06-26,tier_4_observed_baseline,9,9,123253.08128700001,123253.08128700001,0.0,123253.08128700001
2024-06-27,tier_1_top_1pct,24,2,681928.5275140001,681928.5275140001,0.0,681928.5275140001
2024-06-27,tier_2_top_5pct,0,0,0.0,0.0,0.0,0.0
2024-06-27,tier_3_top_10pct,1,1,13434.21981,13434.21981,0.0,13434.21981
2024-06-27,tier_4_observed_baseline,11,7,158991.787487,158991.787487,0.0,158991.787487
2024-06-28,tier_1_top_1pct,42,4,849040.198486,849040.198486,0.0,849040.198486
2024-06-28,tier_2_top_5pct,8,4,125443.50476,125443.50476,0.0,125443.50476
2024-06-28,tier_3_top_10pct,7,7,113879.537133,113879.537133,0.0,113879.537133
2024-06-28,tier_4_observed_baseline,10,10,134000.99509,134000.99509,0.0,134000.99509
2024-06-29,tier_1_top_1pct,14,2,290778.120585,290778.120585,0.0,290778.120585
2024-06-29,tier_2_top_5pct,1,1,18250.0,18250.0,0.0,18250.0
2024-06-29,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-06-29,tier_4_observed_baseline,5,5,74707.587763,74707.587763,0.0,74707.587763
2024-06-30,tier_1_top_1pct,35,2,800295.989005,800295.989005,0.0,800295.989005
2024-06-30,tier_2_top_5pct,0,0,0.0,0.0,0.0,0.0
2024-06-30,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-06-30,tier_4_observed_baseline,12,11,187158.542505,187158.542505,0.0,187158.542505
2024-07-01,tier_1_top_1pct,25,5,488164.210439,488164.210439,0.0,488164.210439
2024-07-01,tier_2_top_5pct,2,2,39802.84522,39802.84522,0.0,39802.84522
2024-07-01,tier_3_top_10pct,5,4,179110.3186,179110.3186,0.0,179110.3186
2024-07-01,tier_4_observed_baseline,8,7,127753.716659,127753.716659,0.0,127753.716659
2024-07-02,tier_1_top_1pct,27,4,398136.688474,398136.688474,0.0,398136.688474
2024-07-02,tier_2_top_5pct,3,2,33147.3263,33147.3263,0.0,33147.3263
2024-07-02,tier_3_top_10pct,2,1,37724.9502,37724.9502,0.0,37724.9502
2024-07-02,tier_4_observed_baseline,8,8,121570.634616,121570.634616,0.0,121570.634616
2024-07-03,tier_1_top_1pct,47,2,1096453.863829,1096453.863829,0.0,1096453.863829
2024-07-03,tier_2_top_5pct,11,7,179634.16999999998,179634.16999999998,0.0,179634.16999999998
2024-07-03,tier_3_top_10pct,4,2,57211.0,57211.0,0.0,57211.0
2024-07-03,tier_4_observed_baseline,13,11,217818.903998,217818.903998,0.0,217818.903998
2024-07-04,tier_1_top_1pct,20,2,295376.752054,295376.752054,0.0,295376.752054
2024-07-04,tier_2_top_5pct,1,1,19740.0,19740.0,0.0,19740.0
2024-07-04,tier_3_top_10pct,1,1,13981.149,13981.149,0.0,13981.149
2024-07-04,tier_4_observed_baseline,2,2,34005.7142,34005.7142,0.0,34005.7142
2024-07-05,tier_1_top_1pct,30,5,626068.51452,626068.51452,0.0,626068.51452
2024-07-05,tier_2_top_5pct,2,2,26010.90404,26010.90404,0.0,26010.90404
2024-07-05,tier_3_top_10pct,1,1,25600.0,25600.0,0.0,25600.0
2024-07-05,tier_4_observed_baseline,3,3,59736.35015,59736.35015,0.0,59736.35015
2024-07-06,tier_1_top_1pct,19,3,417434.343971,417434.343971,0.0,417434.343971
2024-07-06,tier_2_top_5pct,2,1,26570.0438,26570.0438,0.0,26570.0438
2024-07-06,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-07-06,tier_4_observed_baseline,7,6,92640.58642,92640.58642,0.0,92640.58642
2024-07-07,tier_1_top_1pct,22,2,744931.283298,744931.283298,0.0,744931.283298
2024-07-07,tier_2_top_5pct,1,1,24487.8392,24487.8392,0.0,24487.8392
2024-07-07,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-07-07,tier_4_observed_baseline,7,6,97222.90115,97222.90115,0.0,97222.90115
2024-07-08,tier_1_top_1pct,23,3,428519.79360000003,428519.79360000003,0.0,428519.79360000003
2024-07-08,tier_2_top_5pct,2,2,21305.3,21305.3,0.0,21305.3
2024-07-08,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-07-08,tier_4_observed_baseline,3,3,56019.1146,56019.1146,0.0,56019.1146
2024-07-09,tier_1_top_1pct,15,3,459671.648094,459671.648094,0.0,459671.648094
2024-07-09,tier_2_top_5pct,2,2,39649.57376,39649.57376,0.0,39649.57376
2024-07-09,tier_3_top_10pct,2,2,47680.73792,47680.73792,0.0,47680.73792
2024-07-09,tier_4_observed_baseline,1,1,11780.0,11780.0,0.0,11780.0
2024-07-10,tier_1_top_1pct,21,2,372966.29548000003,372966.29548000003,0.0,372966.29548000003
2024-07-10,tier_2_top_5pct,1,1,19128.0496,19128.0496,0.0,19128.0496
2024-07-10,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-07-10,tier_4_observed_baseline,5,5,65331.14342,65331.14342,0.0,65331.14342
2024-07-11,tier_1_top_1pct,31,4,576798.64349,576798.64349,0.0,576798.64349
2024-07-11,tier_2_top_5pct,2,2,34245.558000000005,34245.558000000005,0.0,34245.558000000005
2024-07-11,tier_3_top_10pct,5,3,67117.1342,67117.1342,0.0,67117.1342
2024-07-11,tier_4_observed_baseline,9,9,181143.961905,181143.961905,0.0,181143.961905
2024-07-12,tier_1_top_1pct,13,5,192609.43106,192609.43106,0.0,192609.43106
2024-07-12,tier_2_top_5pct,2,2,21206.0278,21206.0278,0.0,21206.0278
2024-07-12,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-07-12,tier_4_observed_baseline,3,3,51746.23033,51746.23033,0.0,51746.23033
2024-07-13,tier_1_top_1pct,33,2,612826.81038,612826.81038,0.0,612826.81038
2024-07-13,tier_2_top_5pct,2,2,25869.0154,25869.0154,0.0,25869.0154
2024-07-13,tier_3_top_10pct,2,2,45570.0,45570.0,0.0,45570.0
2024-07-13,tier_4_observed_baseline,10,9,215960.546513,215960.546513,0.0,215960.546513
2024-07-14,tier_1_top_1pct,26,2,605563.79315,605563.79315,0.0,605563.79315
2024-07-14,tier_2_top_5pct,6,3,80973.95670000001,80973.95670000001,0.0,80973.95670000001
2024-07-14,tier_3_top_10pct,2,2,28321.4542,28321.4542,0.0,28321.4542
2024-07-14,tier_4_observed_baseline,12,10,189088.764856,189088.764856,0.0,189088.764856
2024-07-15,tier_1_top_1pct,67,3,1505442.698813,1505442.698813,0.0,1505442.698813
2024-07-15,tier_2_top_5pct,2,2,45812.5416,45812.5416,0.0,45812.5416
2024-07-15,tier_3_top_10pct,2,1,110164.90509,110164.90509,0.0,110164.90509
2024-07-15,tier_4_observed_baseline,14,13,282526.33832,282526.33832,0.0,282526.33832
2024-07-16,tier_1_top_1pct,34,3,734256.876577,734256.876577,0.0,734256.876577
2024-07-16,tier_2_top_5pct,3,3,41195.328,41195.328,0.0,41195.328
2024-07-16,tier_3_top_10pct,6,5,134836.17433,134836.17433,0.0,134836.17433
2024-07-16,tier_4_observed_baseline,6,6,147704.59295,147704.59295,0.0,147704.59295
2024-07-17,tier_1_top_1pct,41,4,980036.02256,980036.02256,0.0,980036.02256
2024-07-17,tier_2_top_5pct,2,2,33483.681599999996,33483.681599999996,0.0,33483.681599999996
2024-07-17,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-07-17,tier_4_observed_baseline,6,6,111428.715058,111428.715058,0.0,111428.715058
2024-07-18,tier_1_top_1pct,96,6,1884338.236673,1884338.236673,0.0,1884338.236673
2024-07-18,tier_2_top_5pct,13,4,246279.8588,246279.8588,0.0,246279.8588
2024-07-18,tier_3_top_10pct,8,6,148054.22815,148054.22815,0.0,148054.22815
2024-07-18,tier_4_observed_baseline,18,17,279900.05274,279900.05274,0.0,279900.05274
2024-07-19,tier_1_top_1pct,71,5,1265241.653372,1265241.653372,0.0,1265241.653372
2024-07-19,tier_2_top_5pct,5,3,118430.094733,118430.094733,0.0,118430.094733
2024-07-19,tier_3_top_10pct,4,4,61201.1883,61201.1883,0.0,61201.1883
2024-07-19,tier_4_observed_baseline,14,13,250775.101464,250775.101464,0.0,250775.101464
2024-07-20,tier_1_top_1pct,37,4,961963.335561,961963.335561,0.0,961963.335561
2024-07-20,tier_2_top_5pct,3,2,96995.792945,96995.792945,0.0,96995.792945
2024-07-20,tier_3_top_10pct,1,1,47769.7773,47769.7773,0.0,47769.7773
2024-07-20,tier_4_observed_baseline,11,10,254464.169891,254464.169891,0.0,254464.169891
2024-07-21,tier_1_top_1pct,138,9,3878886.264745,3878886.264745,0.0,3878886.264745
2024-07-21,tier_2_top_5pct,21,9,516650.09291999997,516650.09291999997,0.0,516650.09291999997
2024-07-21,tier_3_top_10pct,6,5,107032.56161,107032.56161,0.0,107032.56161
2024-07-21,tier_4_observed_baseline,57,48,1100910.297056,1100910.297056,0.0,1100910.297056
2024-07-22,tier_1_top_1pct,149,7,4519696.656175,4519696.656175,0.0,4519696.656175
2024-07-22,tier_2_top_5pct,12,8,235500.715451,235500.715451,0.0,235500.715451
2024-07-22,tier_3_top_10pct,6,5,220265.328029,220265.328029,0.0,220265.328029
2024-07-22,tier_4_observed_baseline,34,30,701732.175923,701732.175923,0.0,701732.175923
2024-07-23,tier_1_top_1pct,148,7,3310434.31009,3310434.31009,0.0,3310434.31009
2024-07-23,tier_2_top_5pct,16,10,497522.22202,497522.22202,0.0,497522.22202
2024-07-23,tier_3_top_10pct,3,2,100644.4256,100644.4256,0.0,100644.4256
2024-07-23,tier_4_observed_baseline,43,37,730808.19684,730808.19684,0.0,730808.19684
2024-07-24,tier_1_top_1pct,99,8,2365775.393103,2365775.393103,0.0,2365775.393103
2024-07-24,tier_2_top_5pct,20,9,443182.206638,443182.206638,0.0,443182.206638
2024-07-24,tier_3_top_10pct,16,6,380568.913479,380568.913479,0.0,380568.913479
2024-07-24,tier_4_observed_baseline,27,25,528759.35214,528759.35214,0.0,528759.35214
2024-07-25,tier_1_top_1pct,54,7,1447961.062019,1447961.062019,0.0,1447961.062019
2024-07-25,tier_2_top_5pct,4,3,435508.83475999994,435508.83475999994,0.0,435508.83475999994
2024-07-25,tier_3_top_10pct,6,6,193328.15019000001,193328.15019000001,0.0,193328.15019000001
2024-07-25,tier_4_observed_baseline,33,27,562048.19697,562048.19697,0.0,562048.19697
2024-07-26,tier_1_top_1pct,58,3,1341022.665595,1341022.665595,0.0,1341022.665595
2024-07-26,tier_2_top_5pct,9,8,246872.70572,246872.70572,0.0,246872.70572
2024-07-26,tier_3_top_10pct,8,6,273453.87613,273453.87613,0.0,273453.87613
2024-07-26,tier_4_observed_baseline,34,30,753824.424871,753824.424871,0.0,753824.424871
2024-07-27,tier_1_top_1pct,65,7,1345803.598624,1345803.598624,0.0,1345803.598624
2024-07-27,tier_2_top_5pct,3,3,79729.03756,79729.03756,0.0,79729.03756
2024-07-27,tier_3_top_10pct,3,3,57996.95529,57996.95529,0.0,57996.95529
2024-07-27,tier_4_observed_baseline,22,18,419166.94665,419166.94665,0.0,419166.94665
2024-07-28,tier_1_top_1pct,60,4,1232646.916072,1232646.916072,0.0,1232646.916072
2024-07-28,tier_2_top_5pct,2,2,21530.916279999998,21530.916279999998,0.0,21530.916279999998
2024-07-28,tier_3_top_10pct,2,2,55111.71484,55111.71484,0.0,55111.71484
2024-07-28,tier_4_observed_baseline,18,14,360540.07964,360540.07964,0.0,360540.07964
2024-07-29,tier_1_top_1pct,88,1,2478293.036582,2478293.036582,0.0,2478293.036582
2024-07-29,tier_2_top_5pct,4,4,110504.30635,110504.30635,0.0,110504.30635
2024-07-29,tier_3_top_10pct,4,4,106165.472347,106165.472347,0.0,106165.472347
2024-07-29,tier_4_observed_baseline,13,12,227255.609065,227255.609065,0.0,227255.609065
2024-07-30,tier_1_top_1pct,67,4,1947075.766321,1947075.766321,0.0,1947075.766321
2024-07-30,tier_2_top_5pct,4,4,133996.65731,133996.65731,0.0,133996.65731
2024-07-30,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-07-30,tier_4_observed_baseline,5,5,92772.11166,92772.11166,0.0,92772.11166
2024-07-31,tier_1_top_1pct,84,7,2374439.716294,2374439.716294,0.0,2374439.716294
2024-07-31,tier_2_top_5pct,8,6,218338.8105,218338.8105,0.0,218338.8105
2024-07-31,tier_3_top_10pct,2,2,70905.333129,70905.333129,0.0,70905.333129
2024-07-31,tier_4_observed_baseline,18,13,312713.98503,312713.98503,0.0,312713.98503
2024-08-01,tier_1_top_1pct,154,5,4145265.010997,4145265.010997,0.0,4145265.010997
2024-08-01,tier_2_top_5pct,6,4,165632.61574,165632.61574,0.0,165632.61574
2024-08-01,tier_3_top_10pct,2,2,25472.518340000002,25472.518340000002,0.0,25472.518340000002
2024-08-01,tier_4_observed_baseline,8,8,120300.37310299999,120300.37310299999,0.0,120300.37310299999
2024-08-02,tier_1_top_1pct,104,5,3126202.243215,3126202.243215,0.0,3126202.243215
2024-08-02,tier_2_top_5pct,0,0,0.0,0.0,0.0,0.0
2024-08-02,tier_3_top_10pct,4,2,155460.84725700002,155460.84725700002,0.0,155460.84725700002
2024-08-02,tier_4_observed_baseline,9,8,145251.28461,145251.28461,0.0,145251.28461
2024-08-03,tier_1_top_1pct,51,1,1164465.534112,1164465.534112,0.0,1164465.534112
2024-08-03,tier_2_top_5pct,5,3,215075.07929999998,215075.07929999998,0.0,215075.07929999998
2024-08-03,tier_3_top_10pct,2,2,63661.316999999995,63661.316999999995,0.0,63661.316999999995
2024-08-03,tier_4_observed_baseline,11,9,238732.46447900002,238732.46447900002,0.0,238732.46447900002
2024-08-04,tier_1_top_1pct,69,4,2667868.748425,2667868.748425,0.0,2667868.748425
2024-08-04,tier_2_top_5pct,8,6,403566.848,403566.848,0.0,403566.848
2024-08-04,tier_3_top_10pct,3,2,105992.09243,105992.09243,0.0,105992.09243
2024-08-04,tier_4_observed_baseline,5,5,58952.102255,58952.102255,0.0,58952.102255
2024-08-05,tier_1_top_1pct,123,4,4733691.229817,4733691.229817,0.0,4733691.229817
2024-08-05,tier_2_top_5pct,5,5,63935.0,63935.0,0.0,63935.0
2024-08-05,tier_3_top_10pct,4,4,246038.01743,246038.01743,0.0,246038.01743
2024-08-05,tier_4_observed_baseline,6,6,88773.72295899999,88773.72295899999,0.0,88773.72295899999
2024-08-06,tier_1_top_1pct,170,6,9875905.120886,9875905.120886,0.0,9875905.120886
2024-08-06,tier_2_top_5pct,13,9,334478.35534,334478.35534,0.0,334478.35534
2024-08-06,tier_3_top_10pct,7,3,247485.34772,247485.34772,0.0,247485.34772
2024-08-06,tier_4_observed_baseline,27,22,697219.994613,697219.994613,0.0,697219.994613
2024-08-07,tier_1_top_1pct,86,4,2904194.151498,2904194.151498,0.0,2904194.151498
2024-08-07,tier_2_top_5pct,3,3,71514.7,71514.7,0.0,71514.7
2024-08-07,tier_3_top_10pct,4,3,59276.5935,59276.5935,0.0,59276.5935
2024-08-07,tier_4_observed_baseline,17,14,265151.572546,265151.572546,0.0,265151.572546
2024-08-08,tier_1_top_1pct,75,8,1640372.786273,1640372.786273,0.0,1640372.786273
2024-08-08,tier_2_top_5pct,9,9,218482.73336,218482.73336,0.0,218482.73336
2024-08-08,tier_3_top_10pct,6,6,97552.82034,97552.82034,0.0,97552.82034
2024-08-08,tier_4_observed_baseline,29,21,490844.057248,490844.057248,0.0,490844.057248
2024-08-09,tier_1_top_1pct,37,5,883354.735565,883354.735565,0.0,883354.735565
2024-08-09,tier_2_top_5pct,2,2,62278.67897,62278.67897,0.0,62278.67897
2024-08-09,tier_3_top_10pct,5,4,88859.9239,88859.9239,0.0,88859.9239
2024-08-09,tier_4_observed_baseline,20,18,373554.713349,373554.713349,0.0,373554.713349
2024-08-10,tier_1_top_1pct,63,4,1871795.554569,1871795.554569,0.0,1871795.554569
2024-08-10,tier_2_top_5pct,0,0,0.0,0.0,0.0,0.0
2024-08-10,tier_3_top_10pct,3,1,42369.6298,42369.6298,0.0,42369.6298
2024-08-10,tier_4_observed_baseline,11,10,199018.08726,199018.08726,0.0,199018.08726
2024-08-11,tier_1_top_1pct,61,3,1460845.413479,1460845.413479,0.0,1460845.413479
2024-08-11,tier_2_top_5pct,3,3,93323.12507,93323.12507,0.0,93323.12507
2024-08-11,tier_3_top_10pct,3,3,55355.395642999996,55355.395642999996,0.0,55355.395642999996
2024-08-11,tier_4_observed_baseline,17,16,304223.264306,304223.264306,0.0,304223.264306
2024-08-12,tier_1_top_1pct,59,7,1584252.380661,1584252.380661,0.0,1584252.380661
2024-08-12,tier_2_top_5pct,9,5,142026.632,142026.632,0.0,142026.632
2024-08-12,tier_3_top_10pct,1,1,12617.2416,12617.2416,0.0,12617.2416
2024-08-12,tier_4_observed_baseline,14,14,263282.978942,263282.978942,0.0,263282.978942
2024-08-13,tier_1_top_1pct,59,3,1183881.386601,1183881.386601,0.0,1183881.386601
2024-08-13,tier_2_top_5pct,21,6,426922.073827,426922.073827,0.0,426922.073827
2024-08-13,tier_3_top_10pct,2,2,31576.642590000003,31576.642590000003,0.0,31576.642590000003
2024-08-13,tier_4_observed_baseline,27,23,461749.160935,461749.160935,0.0,461749.160935
2024-08-14,tier_1_top_1pct,56,7,1092699.757369,1092699.757369,0.0,1092699.757369
2024-08-14,tier_2_top_5pct,4,3,57974.65818,57974.65818,0.0,57974.65818
2024-08-14,tier_3_top_10pct,5,3,102390.87712,102390.87712,0.0,102390.87712
2024-08-14,tier_4_observed_baseline,15,14,330038.034892,330038.034892,0.0,330038.034892
2024-08-15,tier_1_top_1pct,43,3,745229.304616,745229.304616,0.0,745229.304616
2024-08-15,tier_2_top_5pct,2,2,26690.8522,26690.8522,0.0,26690.8522
2024-08-15,tier_3_top_10pct,0,0,0.0,0.0,0.0,0.0
2024-08-15,tier_4_observed_baseline,14,12,211125.543294,211125.543294,0.0,211125.543294
2024-08-16,tier_1_top_1pct,44,5,974258.862171,974258.862171,0.0,974258.862171
2024-08-16,tier_2_top_5pct,12,8,299657.6115,299657.6115,0.0,299657.6115
2024-08-16,tier_3_top_10pct,3,3,110069.9281,110069.9281,0.0,110069.9281
2024-08-16,tier_4_observed_baseline,16,13,341181.540839,341181.540839,0.0,341181.540839
2024-08-17,tier_1_top_1pct,67,5,1184254.761566,1184254.761566,0.0,1184254.761566
2024-08-17,tier_2_top_5pct,18,11,425512.302584,425512.302584,0.0,425512.302584
2024-08-17,tier_3_top_10pct,2,1,36614.56,36614.56,0.0,36614.56
2024-08-17,tier_4_observed_baseline,32,26,648519.139597,648519.139597,0.0,648519.139597
2024-08-18,tier_1_top_1pct,58,6,1605649.973725,1605649.973725,0.0,1605649.973725
2024-08-18,tier_2_top_5pct,12,6,327767.74727399996,327767.74727399996,0.0,327767.74727399996
2024-08-18,tier_3_top_10pct,12,7,316378.15572,316378.15572,0.0,316378.15572
2024-08-18,tier_4_observed_baseline,41,34,685691.634237,685691.634237,0.0,685691.634237
2024-08-19,tier_1_top_1pct,60,6,1157943.187316,1157943.187316,0.0,1157943.187316
2024-08-19,tier_2_top_5pct,25,7,600976.202882,600976.202882,0.0,600976.202882
2024-08-19,tier_3_top_10pct,10,5,276303.2462,276303.2462,0.0,276303.2462
2024-08-19,tier_4_observed_baseline,19,18,383987.049342,383987.049342,0.0,383987.049342
2024-08-20,tier_1_top_1pct,60,4,1202872.4635680001,1202872.4635680001,0.0,1202872.4635680001
2024-08-20,tier_2_top_5pct,7,4,174393.47565,174393.47565,0.0,174393.47565
2024-08-20,tier_3_top_10pct,3,2,149999.146388,149999.146388,0.0,149999.146388
2024-08-20,tier_4_observed_baseline,14,13,205660.677005,205660.677005,0.0,205660.677005
2024-08-21,tier_1_top_1pct,74,6,1670309.842162,1670309.842162,0.0,1670309.842162
2024-08-21,tier_2_top_5pct,10,6,296711.02375,296711.02375,0.0,296711.02375
2024-08-21,tier_3_top_10pct,4,3,131666.03022000002,131666.03022000002,0.0,131666.03022000002
2024-08-21,tier_4_observed_baseline,8,6,145157.33691800002,145157.33691800002,0.0,145157.33691800002
2024-08-22,tier_1_top_1pct,48,8,980138.525832,980138.525832,0.0,980138.525832
2024-08-22,tier_2_top_5pct,13,6,220452.39118,220452.39118,0.0,220452.39118
2024-08-22,tier_3_top_10pct,3,3,122065.61555999999,122065.61555999999,0.0,122065.61555999999
2024-08-22,tier_4_observed_baseline,16,13,324750.292573,324750.292573,0.0,324750.292573
2024-08-23,tier_1_top_1pct,69,8,1235339.52639,1235339.52639,0.0,1235339.52639
2024-08-23,tier_2_top_5pct,26,10,600347.508863,600347.508863,0.0,600347.508863
2024-08-23,tier_3_top_10pct,7,5,176322.29914,176322.29914,0.0,176322.29914
2024-08-23,tier_4_observed_baseline,13,13,187311.090106,187311.090106,0.0,187311.090106
2024-08-24,tier_1_top_1pct,32,4,483453.407,483453.407,0.0,483453.407
2024-08-24,tier_2_top_5pct,17,4,332205.73776,332205.73776,0.0,332205.73776
2024-08-24,tier_3_top_10pct,9,6,149984.539552,149984.539552,0.0,149984.539552
2024-08-24,tier_4_observed_baseline,16,16,324010.42325500003,324010.42325500003,0.0,324010.42325500003
2024-08-25,tier_1_top_1pct,36,5,1098297.118364,1098297.118364,0.0,1098297.118364
2024-08-25,tier_2_top_5pct,4,4,68989.27148,68989.27148,0.0,68989.27148
2024-08-25,tier_3_top_10pct,1,1,19592.24304,19592.24304,0.0,19592.24304
2024-08-25,tier_4_observed_baseline,14,12,250356.000931,250356.000931,0.0,250356.000931
2024-08-26,tier_1_top_1pct,43,8,1153563.178493,1153563.178493,0.0,1153563.178493
2024-08-26,tier_2_top_5pct,16,9,323120.23444000003,323120.23444000003,0.0,323120.23444000003
2024-08-26,tier_3_top_10pct,3,3,140680.47831,140680.47831,0.0,140680.47831
2024-08-26,tier_4_observed_baseline,55,45,1128685.720525,1128685.720525,0.0,1128685.720525
2024-08-27,tier_1_top_1pct,24,2,591110.926115,591110.926115,0.0,591110.926115
2024-08-27,tier_2_top_5pct,3,3,60570.590578,60570.590578,0.0,60570.590578
2024-08-27,tier_3_top_10pct,2,2,32721.148215,32721.148215,0.0,32721.148215
2024-08-27,tier_4_observed_baseline,9,8,217586.57231000002,217586.57231000002,0.0,217586.57231000002
2024-08-28,tier_1_top_1pct,39,2,849746.963266,849746.963266,0.0,849746.963266
2024-08-28,tier_2_top_5pct,2,2,28513.05216,28513.05216,0.0,28513.05216
2024-08-28,tier_3_top_10pct,3,3,64865.1919,64865.1919,0.0,64865.1919
2024-08-28,tier_4_observed_baseline,16,13,223145.41431,223145.41431,0.0,223145.41431
2024-08-29,tier_1_top_1pct,66,5,1744221.928095,1744221.928095,0.0,1744221.928095
2024-08-29,tier_2_top_5pct,9,7,179451.19871,179451.19871,0.0,179451.19871
2024-08-29,tier_3_top_10pct,2,2,24763.55848,24763.55848,0.0,24763.55848
2024-08-29,tier_4_observed_baseline,11,10,176132.609678,176132.609678,0.0,176132.609678
2024-08-30,tier_1_top_1pct,21,3,792382.9573979999,792382.9573979999,0.0,792382.9573979999
2024-08-30,tier_2_top_5pct,4,4,67458.66636,67458.66636,0.0,67458.66636
2024-08-30,tier_3_top_10pct,1,1,10346.00652,10346.00652,0.0,10346.00652
