observed_at_utc,poll_id,poll_published_at_utc,window_start_utc,window_end_utc,token_id,yes_probability,source_name,source_url
2026-05-09T08:00:10Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.41,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-09T09:00:06Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.415,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-09T10:00:06Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.41,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-09T11:00:06Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.41,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-09T12:00:08Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.41,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-09T13:00:09Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.41,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-09T14:00:10Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.415,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-09T15:00:20Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.415,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-09T16:00:09Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.415,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-09T17:00:09Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.405,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-09T18:00:12Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.405,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-09T19:00:14Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.405,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-09T20:00:07Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.405,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-09T21:00:14Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-09T22:00:13Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-09T23:00:11Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-10T00:00:10Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-10T01:00:06Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-10T02:00:06Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-10T03:00:07Z,srg_gfs_bern_2026_w1,2026-05-08T03:56:00Z,2026-05-07T03:56:00Z,2026-05-10T03:56:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T00:00:07Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.395,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T01:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.395,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T02:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.395,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T03:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T04:00:17Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.385,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T05:00:04Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.385,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T06:00:19Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.385,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T07:00:04Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T08:00:06Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.385,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T09:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T10:00:04Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.365,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T11:00:04Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.365,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T12:00:10Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.365,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T13:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.405,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T14:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.405,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T15:00:07Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.405,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T16:00:04Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.365,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T17:00:07Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.365,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T18:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.365,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T19:00:04Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T20:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.385,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T21:00:06Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.385,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T22:00:04Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.365,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-26T23:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.345,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T00:00:08Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T01:00:04Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T02:00:04Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T03:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T04:00:03Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T05:00:04Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.36,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T06:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.395,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T07:00:06Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.395,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T08:00:04Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.42,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T09:00:19Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.42,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T10:00:03Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.425,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T11:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.405,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T12:00:06Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.405,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T13:00:03Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.405,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T14:00:06Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.395,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T15:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.395,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T16:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.4,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T17:00:08Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.405,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T18:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.395,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T19:00:22Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.395,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T20:00:07Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.405,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T21:00:06Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T22:00:08Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-27T23:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T00:00:11Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T01:00:04Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T02:00:04Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T03:00:07Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T04:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T05:00:08Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T06:00:12Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.34,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T07:00:04Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T08:00:07Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T09:00:08Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.365,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T10:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T11:00:05Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.37,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T12:00:07Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.395,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T13:00:07Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T14:00:07Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T15:00:10Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.39,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T16:00:08Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.395,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T17:00:08Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.395,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T18:00:08Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.395,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T19:00:06Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.32,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T20:00:08Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T21:00:11Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T22:00:10Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-05-28T23:00:18Z,yougov_2026_w2_interim,2026-05-27T00:00:00Z,2026-05-26T00:00:00Z,2026-05-29T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T00:00:06Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.39,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T01:00:04Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.36,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T02:00:04Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.36,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T03:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.36,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T04:00:04Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T05:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T06:00:06Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T07:00:07Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.36,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T08:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T09:00:05Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.385,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-01T10:00:04Z,yougov_2026_w2_final,2026-06-02T00:00:00Z,2026-06-01T00:00:00Z,2026-06-04T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.385,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
