timestamp_utc,market_id,tier,anomaly_family,metric_name,observed_value,baseline_window,baseline_observations,rolling_median,rolling_mad,robust_z,rolling_percentile_rank,severity,status,event_candidate_id,event_review_status,evidence_refs,limitation,review_status,claim_scope
2024-09-22T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.460836105378222,last_30_completed_observations,30,12.29604145390826,0.9819372974686189,-1.2605988717574843,0.06666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-23T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.404265278840041,last_30_completed_observations,30,12.181274482409552,0.9744302599838388,0.15435197142090581,0.5666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-24T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.554617232576545,last_30_completed_observations,30,12.181274482409552,0.9744302599838388,-1.1259556777990163,0.1,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-25T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.690244707005503,last_30_completed_observations,30,12.181274482409552,0.9769155074907108,-1.0294501396519773,0.13333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-26T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.344942886979945,last_30_completed_observations,30,12.016489558949292,0.9558992406859126,0.231759504816683,0.6,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-27T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.40175690076084,last_30_completed_observations,30,12.181274482409552,0.9769155074907108,-0.5382015145015986,0.3,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-28T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,10.951972844497236,last_30_completed_observations,30,12.181274482409552,0.8836605978304117,-0.93831568072296,0.16666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-29T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.80494856558534,last_30_completed_observations,30,12.100099892364423,0.9720821681446701,-0.20479425411095556,0.43333333333333335,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-09-30T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.707314221319633,last_30_completed_observations,30,12.100099892364423,0.8933147277910507,0.45847274332397286,0.6666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-01T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.74548868392181,last_30_completed_observations,30,12.29604145390826,0.9335329510766792,1.0472461222343985,0.9333333333333333,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-02T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.201474900706394,last_30_completed_observations,30,12.336070489485891,0.9535949590396333,0.6121123785788097,0.7333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-03T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.771696977735399,last_30_completed_observations,30,12.374604082909993,0.9427463051665761,0.9995544321159029,0.9333333333333333,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-04T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.209703368744348,last_30_completed_observations,30,12.374604082909993,0.9703738390904029,0.5804636613748413,0.7,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.24271202919617,last_30_completed_observations,30,12.555789750079837,0.91512110196898,-0.23075419119904003,0.36666666666666664,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.939374466411088,last_30_completed_observations,30,12.555789750079837,0.8057384188916901,0.32110215992649405,0.6,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-07T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.543979745207144,last_30_completed_observations,30,12.555789750079837,0.7687780066781533,-0.010361559626847955,0.5,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-08T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.942699018722445,last_30_completed_observations,30,12.474122512023593,0.8432278760529766,0.374810336389238,0.6666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-09T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.077085512153195,last_30_completed_observations,30,12.474122512023593,0.8155429365019318,-0.32836749065787446,0.3333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-10T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.268503804533731,last_30_completed_observations,30,12.474122512023593,0.8155429365019318,0.6569891262835963,0.7666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-11T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.429446710877958,last_30_completed_observations,30,12.474122512023593,0.8155429365019318,-0.8639939640012698,0.26666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-12T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.093151846257998,last_30_completed_observations,30,12.374604082909993,0.9032151692766508,0.5365873416507656,0.7,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-13T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.995144019310166,last_30_completed_observations,30,12.374604082909993,0.8907306660274914,-0.2873397270916295,0.36666666666666664,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.797895749955279,last_30_completed_observations,30,12.304913851402313,0.8860140949142181,-0.38597469981163357,0.3333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.243101100682239,last_30_completed_observations,30,12.293827458088057,0.8782256522686573,0.7290567048348953,0.8333333333333334,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.12169595218566,last_30_completed_observations,30,12.293827458088057,0.8782256522686573,0.6358156902934802,0.7666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-17T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,14.062769300714514,last_30_completed_observations,30,12.293827458088057,0.8782256522686573,1.3585744436192533,1.0,watch,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-18T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.722758015617215,last_30_completed_observations,30,12.374604082909993,0.8517981518033002,1.0675268172840964,0.9,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-19T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.326037966386961,last_30_completed_observations,30,12.374604082909993,0.8517981518033002,-0.8303001770991913,0.2,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-20T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.135571214994858,last_30_completed_observations,30,12.374604082909993,0.8517981518033002,0.6025668144149388,0.7333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-21T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,11.059727279479471,last_30_completed_observations,30,12.474122512023593,0.7314666227017783,-1.3042242598507574,0.16666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-22T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.322892787331604,last_30_completed_observations,30,12.474122512023593,0.7314666227017783,0.7826573213950523,0.8666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-23T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.672653761856964,last_30_completed_observations,30,12.625646983263389,0.6366798926117827,1.1091859590127326,0.8666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-24T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,14.523164065454184,last_30_completed_observations,30,12.823344343865362,0.7872295781336813,1.4563892501420306,1.0,watch,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-25T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.344015855492005,last_30_completed_observations,30,12.941036742566766,0.7566691461703234,-0.5321811700457563,0.36666666666666664,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-26T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.121744154923654,last_30_completed_observations,30,12.941036742566766,0.7149708663303969,0.17047614881040898,0.6,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-27T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,12.090814617525924,last_30_completed_observations,30,13.017925432490221,0.689371080062605,-0.9070987974248141,0.3,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-28T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,14.074156791391824,last_30_completed_observations,30,13.017925432490221,0.689371080062605,1.0334322283781325,0.9666666666666667,watch,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-29T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.90837354763994,last_30_completed_observations,30,13.107423899221828,0.626699450547684,0.8620290574563682,0.9,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-30T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,14.009844206148248,last_30_completed_observations,30,13.121720053554657,0.6124032962148549,0.9781651044252297,0.9,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-10-31T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,14.279802964085368,last_30_completed_observations,30,13.128657684959256,0.6299351458693483,1.232566334291666,0.9666666666666667,watch,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-11-01T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,14.41089763592433,last_30_completed_observations,30,13.128657684959256,0.7113775777284133,1.2157524013047365,0.9666666666666667,watch,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-11-02T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,13.791889496451203,last_30_completed_observations,30,13.128657684959256,0.7821788460739674,0.5719200033184456,0.7666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-11-03T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,14.433216689090528,last_30_completed_observations,30,13.128657684959256,0.7821788460739674,1.1249511513832515,0.9666666666666667,watch,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-11-04T00:00:00Z,polymarket_2024_us_presidential_replay,tier_2_top_5pct,wallet_tier_activity,log1p_total_observed_amount_usd,14.547144911467075,last_30_completed_observations,30,13.128657684959256,0.8329141753281215,1.1486856089803008,1.0,watch,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate BUY-side tier activity replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,0,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-07T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,1,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-08T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,2,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-09T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,3,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-10T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,4,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-11T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,5,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-12T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,6,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-13T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,7,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-14T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,1.0,last_30_completed_observations,8,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-15T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,9,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-16T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,10,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-17T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,11,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-18T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,12,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-19T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,1.0,last_30_completed_observations,13,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-20T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,14,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-21T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,15,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-22T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,1.0,last_30_completed_observations,16,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-23T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,17,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-24T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,1.0,last_30_completed_observations,18,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-25T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,1.0,last_30_completed_observations,19,,,,,none,insufficient_baseline,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-26T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,20,0.0,0.0,,0.75,none,zero_mad,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-27T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,1.0,last_30_completed_observations,21,0.0,0.0,,1.0,none,zero_mad,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-28T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,22,0.0,0.0,,0.7272727272727273,none,zero_mad,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-29T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,23,0.0,0.0,,0.7391304347826086,none,zero_mad,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-30T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,24,0.0,0.0,,0.75,none,zero_mad,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-01-31T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,1.0,last_30_completed_observations,25,0.0,0.0,,1.0,none,zero_mad,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-02-01T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,26,0.0,0.0,,0.7307692307692307,none,zero_mad,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-02-02T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,1.0,last_30_completed_observations,27,0.0,0.0,,1.0,none,zero_mad,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-02-03T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,28,0.0,0.0,,0.7142857142857143,none,zero_mad,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-02-04T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,29,0.0,0.0,,0.7241379310344828,none,zero_mad,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-02-05T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,0.0,last_30_completed_observations,30,0.0,0.0,,0.7333333333333333,none,zero_mad,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-02-06T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,1.0,last_30_completed_observations,30,0.0,0.0,,1.0,none,zero_mad,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
2024-02-07T00:00:00Z,polymarket_2024_us_presidential_replay,tier_3_top_10pct,active_wallet_activity,active_wallets,1.0,last_30_completed_observations,30,0.0,0.0,,1.0,none,zero_mad,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate active-wallet tier count replay; no wallet addresses,candidate,descriptive_monitor_alert_only
