window_label,event_id,event_date,date,relative_day,tier,activity_date_available,has_activity,trade_rows,active_wallets,total_amount_usd,buy_amount_usd,sell_amount_usd,net_amount_usd
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-24,-13,tier_3_top_10pct,True,True,16,6,380568.913479,380568.913479,0.0,380568.913479
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-24,-13,tier_4_observed_baseline,True,True,27,25,528759.35214,528759.35214,0.0,528759.35214
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-25,-12,tier_1_top_1pct,True,True,54,7,1447961.062019,1447961.062019,0.0,1447961.062019
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-25,-12,tier_2_top_5pct,True,True,4,3,435508.83476,435508.83476,0.0,435508.83476
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-25,-12,tier_3_top_10pct,True,True,6,6,193328.15019,193328.15019,0.0,193328.15019
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-25,-12,tier_4_observed_baseline,True,True,33,27,562048.19697,562048.19697,0.0,562048.19697
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-26,-11,tier_1_top_1pct,True,True,58,3,1341022.665595,1341022.665595,0.0,1341022.665595
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-26,-11,tier_2_top_5pct,True,True,9,8,246872.70572,246872.70572,0.0,246872.70572
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-26,-11,tier_3_top_10pct,True,True,8,6,273453.87613,273453.87613,0.0,273453.87613
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-26,-11,tier_4_observed_baseline,True,True,34,30,753824.424871,753824.424871,0.0,753824.424871
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-27,-10,tier_1_top_1pct,True,True,65,7,1345803.598624,1345803.598624,0.0,1345803.598624
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-27,-10,tier_2_top_5pct,True,True,3,3,79729.03756,79729.03756,0.0,79729.03756
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-27,-10,tier_3_top_10pct,True,True,3,3,57996.95529,57996.95529,0.0,57996.95529
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-27,-10,tier_4_observed_baseline,True,True,22,18,419166.94665,419166.94665,0.0,419166.94665
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-28,-9,tier_1_top_1pct,True,True,60,4,1232646.916072,1232646.916072,0.0,1232646.916072
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-28,-9,tier_2_top_5pct,True,True,2,2,21530.91628,21530.91628,0.0,21530.91628
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-28,-9,tier_3_top_10pct,True,True,2,2,55111.71484,55111.71484,0.0,55111.71484
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-28,-9,tier_4_observed_baseline,True,True,18,14,360540.07964,360540.07964,0.0,360540.07964
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-29,-8,tier_1_top_1pct,True,True,88,1,2478293.036582,2478293.036582,0.0,2478293.036582
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-29,-8,tier_2_top_5pct,True,True,4,4,110504.30635,110504.30635,0.0,110504.30635
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-29,-8,tier_3_top_10pct,True,True,4,4,106165.472347,106165.472347,0.0,106165.472347
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-29,-8,tier_4_observed_baseline,True,True,13,12,227255.609065,227255.609065,0.0,227255.609065
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-30,-7,tier_1_top_1pct,True,True,67,4,1947075.766321,1947075.766321,0.0,1947075.766321
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-30,-7,tier_2_top_5pct,True,True,4,4,133996.65731,133996.65731,0.0,133996.65731
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-30,-7,tier_3_top_10pct,True,False,0,0,0.0,0.0,0.0,0.0
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-30,-7,tier_4_observed_baseline,True,True,5,5,92772.11166,92772.11166,0.0,92772.11166
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-31,-6,tier_1_top_1pct,True,True,84,7,2374439.716294,2374439.716294,0.0,2374439.716294
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-31,-6,tier_2_top_5pct,True,True,8,6,218338.8105,218338.8105,0.0,218338.8105
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-31,-6,tier_3_top_10pct,True,True,2,2,70905.333129,70905.333129,0.0,70905.333129
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-07-31,-6,tier_4_observed_baseline,True,True,18,13,312713.98503,312713.98503,0.0,312713.98503
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-01,-5,tier_1_top_1pct,True,True,154,5,4145265.010997,4145265.010997,0.0,4145265.010997
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-01,-5,tier_2_top_5pct,True,True,6,4,165632.61574,165632.61574,0.0,165632.61574
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-01,-5,tier_3_top_10pct,True,True,2,2,25472.51834,25472.51834,0.0,25472.51834
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-01,-5,tier_4_observed_baseline,True,True,8,8,120300.373103,120300.373103,0.0,120300.373103
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-02,-4,tier_1_top_1pct,True,True,104,5,3126202.243215,3126202.243215,0.0,3126202.243215
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-02,-4,tier_2_top_5pct,True,False,0,0,0.0,0.0,0.0,0.0
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-02,-4,tier_3_top_10pct,True,True,4,2,155460.84725700002,155460.84725700002,0.0,155460.84725700002
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-02,-4,tier_4_observed_baseline,True,True,9,8,145251.28461,145251.28461,0.0,145251.28461
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-03,-3,tier_1_top_1pct,True,True,51,1,1164465.534112,1164465.534112,0.0,1164465.534112
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-03,-3,tier_2_top_5pct,True,True,5,3,215075.0793,215075.0793,0.0,215075.0793
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-03,-3,tier_3_top_10pct,True,True,2,2,63661.317,63661.317,0.0,63661.317
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-03,-3,tier_4_observed_baseline,True,True,11,9,238732.464479,238732.464479,0.0,238732.464479
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-04,-2,tier_1_top_1pct,True,True,69,4,2667868.748425,2667868.748425,0.0,2667868.748425
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-04,-2,tier_2_top_5pct,True,True,8,6,403566.848,403566.848,0.0,403566.848
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-04,-2,tier_3_top_10pct,True,True,3,2,105992.09243,105992.09243,0.0,105992.09243
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-04,-2,tier_4_observed_baseline,True,True,5,5,58952.102255,58952.102255,0.0,58952.102255
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-05,-1,tier_1_top_1pct,True,True,123,4,4733691.229817,4733691.229817,0.0,4733691.229817
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-05,-1,tier_2_top_5pct,True,True,5,5,63935.0,63935.0,0.0,63935.0
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-05,-1,tier_3_top_10pct,True,True,4,4,246038.01743,246038.01743,0.0,246038.01743
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-05,-1,tier_4_observed_baseline,True,True,6,6,88773.72295899999,88773.72295899999,0.0,88773.72295899999
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-06,0,tier_1_top_1pct,True,True,170,6,9875905.120886,9875905.120886,0.0,9875905.120886
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-06,0,tier_2_top_5pct,True,True,13,9,334478.35534,334478.35534,0.0,334478.35534
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-06,0,tier_3_top_10pct,True,True,7,3,247485.34772,247485.34772,0.0,247485.34772
lead_minus_14d_to_0d,evt_2024_08_06_walz_vp_pick,2024-08-06,2024-08-06,0,tier_4_observed_baseline,True,True,27,22,697219.994613,697219.994613,0.0,697219.994613
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-28,-14,tier_1_top_1pct,True,True,39,2,849746.963266,849746.963266,0.0,849746.963266
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-28,-14,tier_2_top_5pct,True,True,2,2,28513.05216,28513.05216,0.0,28513.05216
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-28,-14,tier_3_top_10pct,True,True,3,3,64865.1919,64865.1919,0.0,64865.1919
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-28,-14,tier_4_observed_baseline,True,True,16,13,223145.41431,223145.41431,0.0,223145.41431
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-29,-13,tier_1_top_1pct,True,True,66,5,1744221.928095,1744221.928095,0.0,1744221.928095
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-29,-13,tier_2_top_5pct,True,True,9,7,179451.19871,179451.19871,0.0,179451.19871
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-29,-13,tier_3_top_10pct,True,True,2,2,24763.55848,24763.55848,0.0,24763.55848
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-29,-13,tier_4_observed_baseline,True,True,11,10,176132.609678,176132.609678,0.0,176132.609678
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-30,-12,tier_1_top_1pct,True,True,21,3,792382.9573979999,792382.9573979999,0.0,792382.9573979999
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-30,-12,tier_2_top_5pct,True,True,4,4,67458.66636,67458.66636,0.0,67458.66636
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-30,-12,tier_3_top_10pct,True,True,1,1,10346.00652,10346.00652,0.0,10346.00652
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-30,-12,tier_4_observed_baseline,True,True,12,10,232977.456941,232977.456941,0.0,232977.456941
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-31,-11,tier_1_top_1pct,True,True,23,3,564269.807089,564269.807089,0.0,564269.807089
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-31,-11,tier_2_top_5pct,True,True,7,4,152559.26372,152559.26372,0.0,152559.26372
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-31,-11,tier_3_top_10pct,True,True,3,1,76001.74046,76001.74046,0.0,76001.74046
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-08-31,-11,tier_4_observed_baseline,True,True,21,16,369131.452316,369131.452316,0.0,369131.452316
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-01,-10,tier_1_top_1pct,True,True,27,5,584004.97195,584004.97195,0.0,584004.97195
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-01,-10,tier_2_top_5pct,True,True,7,5,102082.38816,102082.38816,0.0,102082.38816
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-01,-10,tier_3_top_10pct,True,True,5,5,137488.00248999998,137488.00248999998,0.0,137488.00248999998
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-01,-10,tier_4_observed_baseline,True,True,20,18,444271.35639,444271.35639,0.0,444271.35639
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-02,-9,tier_1_top_1pct,True,True,33,3,691966.589922,691966.589922,0.0,691966.589922
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-02,-9,tier_2_top_5pct,True,True,8,7,143736.43725,143736.43725,0.0,143736.43725
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-02,-9,tier_3_top_10pct,True,True,1,1,18881.44522,18881.44522,0.0,18881.44522
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-02,-9,tier_4_observed_baseline,True,True,16,13,266196.640498,266196.640498,0.0,266196.640498
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-03,-8,tier_1_top_1pct,True,True,62,2,1282418.912697,1282418.912697,0.0,1282418.912697
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-03,-8,tier_2_top_5pct,True,True,14,9,325674.53251,325674.53251,0.0,325674.53251
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-03,-8,tier_3_top_10pct,True,True,2,2,21940.56077,21940.56077,0.0,21940.56077
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-03,-8,tier_4_observed_baseline,True,True,14,11,272185.572672,272185.572672,0.0,272185.572672
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-04,-7,tier_1_top_1pct,True,True,66,5,2689798.92422,2689798.92422,0.0,2689798.92422
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-04,-7,tier_2_top_5pct,True,True,4,4,82722.59138,82722.59138,0.0,82722.59138
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-04,-7,tier_3_top_10pct,True,False,0,0,0.0,0.0,0.0,0.0
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-04,-7,tier_4_observed_baseline,True,True,21,18,434327.327,434327.327,0.0,434327.327
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-05,-6,tier_1_top_1pct,True,True,67,7,1883271.871777,1883271.871777,0.0,1883271.871777
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-05,-6,tier_2_top_5pct,True,True,2,2,103808.1665,103808.1665,0.0,103808.1665
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-05,-6,tier_3_top_10pct,True,True,1,1,18636.48,18636.48,0.0,18636.48
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-05,-6,tier_4_observed_baseline,True,True,8,8,117783.59637,117783.59637,0.0,117783.59637
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-06,-5,tier_1_top_1pct,True,True,149,13,6572417.046375,6572417.046375,0.0,6572417.046375
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-06,-5,tier_2_top_5pct,True,True,30,13,1083439.93323,1083439.93323,0.0,1083439.93323
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-06,-5,tier_3_top_10pct,True,True,20,9,652927.73641,652927.73641,0.0,652927.73641
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-06,-5,tier_4_observed_baseline,True,True,37,30,646105.095381,646105.095381,0.0,646105.095381
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-07,-4,tier_1_top_1pct,True,True,53,6,1788273.571168,1788273.571168,0.0,1788273.571168
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-07,-4,tier_2_top_5pct,True,True,8,8,484357.832546,484357.832546,0.0,484357.832546
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-07,-4,tier_3_top_10pct,True,True,5,3,82663.094909,82663.094909,0.0,82663.094909
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-07,-4,tier_4_observed_baseline,True,True,21,13,563277.572444,563277.572444,0.0,563277.572444
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-08,-3,tier_1_top_1pct,True,True,73,5,2064378.187919,2064378.187919,0.0,2064378.187919
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-08,-3,tier_2_top_5pct,True,True,13,11,623125.34548,623125.34548,0.0,623125.34548
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-08,-3,tier_3_top_10pct,True,True,3,3,46091.92254,46091.92254,0.0,46091.92254
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-08,-3,tier_4_observed_baseline,True,True,20,17,407903.594567,407903.594567,0.0,407903.594567
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-09,-2,tier_1_top_1pct,True,True,50,5,1441618.926562,1441618.926562,0.0,1441618.926562
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-09,-2,tier_2_top_5pct,True,True,5,5,225752.30065,225752.30065,0.0,225752.30065
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-09,-2,tier_3_top_10pct,True,True,2,2,33437.779799,33437.779799,0.0,33437.779799
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-09,-2,tier_4_observed_baseline,True,True,11,9,206046.776689,206046.776689,0.0,206046.776689
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-10,-1,tier_1_top_1pct,True,True,30,2,749893.934142,749893.934142,0.0,749893.934142
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-10,-1,tier_2_top_5pct,True,True,18,12,409780.65218,409780.65218,0.0,409780.65218
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-10,-1,tier_3_top_10pct,True,True,2,1,23913.311,23913.311,0.0,23913.311
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-10,-1,tier_4_observed_baseline,True,True,21,15,383934.309986,383934.309986,0.0,383934.309986
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-11,0,tier_1_top_1pct,True,True,150,17,5338604.428897,5338604.428897,0.0,5338604.428897
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-11,0,tier_2_top_5pct,True,True,27,14,592552.354195,592552.354195,0.0,592552.354195
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-11,0,tier_3_top_10pct,True,True,6,4,213914.180991,213914.180991,0.0,213914.180991
lead_minus_14d_to_0d,evt_2024_09_11_harris_trump_debate,2024-09-11,2024-09-11,0,tier_4_observed_baseline,True,True,46,40,914194.184112,914194.184112,0.0,914194.184112
